life,death,model
1525,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
750,1,Hitachi HDS723030ALA640
1525,0,Hitachi HDS723030ALA640
1478,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1478,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
568,1,Hitachi HDS723030ALA640
1335,1,Hitachi HDS723030ALA640
69,1,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1321,1,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1478,0,Hitachi HDS723030ALA640
97,1,Hitachi HDS723030ALA640
1002,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
727,1,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
131,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1478,0,Hitachi HDS723030ALA640
1478,0,Hitachi HDS723030ALA640
1478,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
440,1,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1478,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
887,1,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
972,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1049,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1478,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1049,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1497,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1478,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
488,1,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1408,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1497,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
28,1,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
33,1,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1497,0,Hitachi HDS723030ALA640
1497,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
277,1,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
584,1,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1478,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1497,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1052,1,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1497,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
223,1,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
747,1,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1497,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
602,1,Hitachi HDS723030ALA640
1497,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1383,1,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
743,1,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1497,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
740,1,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
710,1,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1497,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1497,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1497,0,Hitachi HDS723030ALA640
1497,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1170,1,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1497,0,Hitachi HDS723030ALA640
1497,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
838,1,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
474,1,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1497,0,Hitachi HDS723030ALA640
1525,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1497,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1497,0,Hitachi HDS723030ALA640
1497,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1406,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
440,1,Hitachi HDS723030ALA640
335,1,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1497,0,Hitachi HDS723030ALA640
1497,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1497,0,Hitachi HDS723030ALA640
1497,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1497,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
303,1,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1228,1,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1497,0,Hitachi HDS723030ALA640
1497,0,Hitachi HDS723030ALA640
1497,0,Hitachi HDS723030ALA640
432,1,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1127,1,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1497,0,Hitachi HDS723030ALA640
1497,0,Hitachi HDS723030ALA640
1497,0,Hitachi HDS723030ALA640
1497,0,Hitachi HDS723030ALA640
1421,1,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1427,1,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
286,1,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1497,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1497,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
83,1,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1478,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1259,1,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1171,1,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1478,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1497,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1478,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1525,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1279,1,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1525,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1129,1,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
316,1,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
796,1,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
488,1,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1497,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1133,1,Hitachi HDS723030ALA640
1301,1,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1525,0,Hitachi HDS723030ALA640
1497,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1469,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1525,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1478,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1478,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1497,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1478,0,Hitachi HDS723030ALA640
1478,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
898,1,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
857,1,Hitachi HDS723030ALA640
1478,0,Hitachi HDS723030ALA640
1478,0,Hitachi HDS723030ALA640
1478,0,Hitachi HDS723030ALA640
1478,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1478,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1478,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1478,0,Hitachi HDS723030ALA640
1478,0,Hitachi HDS723030ALA640
1478,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1478,0,Hitachi HDS723030ALA640
1478,0,Hitachi HDS723030ALA640
1478,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1478,0,Hitachi HDS723030ALA640
1525,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1478,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1478,0,Hitachi HDS723030ALA640
1478,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1478,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1478,0,Hitachi HDS723030ALA640
1478,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1478,0,Hitachi HDS723030ALA640
1478,0,Hitachi HDS723030ALA640
1478,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1478,0,Hitachi HDS723030ALA640
1478,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1478,0,Hitachi HDS723030ALA640
1478,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1478,0,Hitachi HDS723030ALA640
1478,0,Hitachi HDS723030ALA640
1478,0,Hitachi HDS723030ALA640
1478,0,Hitachi HDS723030ALA640
1525,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1478,0,Hitachi HDS723030ALA640
1478,0,Hitachi HDS723030ALA640
1478,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1478,0,Hitachi HDS723030ALA640
1478,0,Hitachi HDS723030ALA640
1478,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1478,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1478,0,Hitachi HDS723030ALA640
1478,0,Hitachi HDS723030ALA640
1478,0,Hitachi HDS723030ALA640
1490,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1478,0,Hitachi HDS723030ALA640
1478,0,Hitachi HDS723030ALA640
1478,0,Hitachi HDS723030ALA640
1478,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1478,0,Hitachi HDS723030ALA640
1478,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1478,0,Hitachi HDS723030ALA640
1478,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1478,0,Hitachi HDS723030ALA640
1478,0,Hitachi HDS723030ALA640
1478,0,Hitachi HDS723030ALA640
1478,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1477,0,Hitachi HDS723030ALA640
1478,0,Hitachi HDS723030ALA640
